track,artist,uri,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,chorus_hit,sections,target
50 CENT,Dean Blunt,spotify:track:3dTrnFQm2szR6GbksrV2G1,0.482,0.52,3,-8.216,0,0.0261,0.629,0.873,0.142,0.219,85.562,155560,4,36.09243,8,0
Mainline Florida - Live,Joe Bonamassa,spotify:track:0NRX4unLHXXFrZtFfSmHu6,0.489,0.889,9,-6.916,1,0.0382,0.0151,0.247,0.866,0.703,120.183,421219,4,48.23665,15,0
Raised on Metal,Lonewolf,spotify:track:5sCj4Vp7eNBB5uxEJgA0ph,0.33,0.915,1,-5.864,1,0.0608,1.69e-05,0.0418,0.0523,0.248,169.937,198507,4,48.40203,10,0
Reptile,Periphery,spotify:track:2fYC3xAyQgnpJCCYl1TH7y,0.277,0.91,7,-5.723,1,0.117,0.0012,0.000716,0.342,0.112,118.375,1003747,4,42.21052,31,0
Til My Last Day,Justin Moore,spotify:track:3mHAyclWdtFASQuobdnDf8,0.577,0.761,9,-5.34,1,0.0358,0.0377,0,0.116,0.599,104.991,234027,4,55.9144,10,1
Guardians At the Gate,Audiomachine,spotify:track:4MUN6PQPplQDajjx7NCcdr,0.475,0.789,5,-8.893,0,0.0578,0.313,0.965,0.104,0.63,137.984,128413,4,44.57189,5,0
Undrunk,FLETCHER,spotify:track:1Pj5oOFzLYELyyeh1IYRK0,0.613,0.579,5,-6.484,1,0.0833,0.489,0,0.126,0.551,91.863,183428,4,17.58759,9,1
Bandulu Jazz,Audio Lotion,spotify:track:5gu6mWc5rjhNAZQtYzRckv,0.833,0.7,5,-8.991,1,0.0626,0.114,0.687,0.191,0.48,107.97,212627,4,63.17101,8,0
How I Feel,Flo Rida,spotify:track:3et1SjQkOhOSUl9vzfDzlx,0.637,0.955,7,-1.691,0,0.112,0.106,0,0.422,0.613,127.985,169557,4,62.09085,7,1
Boulette en métal,Seth Gueko,spotify:track:46tErpvMwmvPnevtQoDt6I,0.64,0.847,6,-4.464,0,0.111,0.0229,0,0.139,0.38,134.973,302500,4,58.29427,12,0
Six Sides,Novembers Doom,spotify:track:5utjEyq4Qf3G0s4JKzEIoe,0.525,0.937,5,-3.835,1,0.0612,1.43e-05,0.636,0.342,0.341,124.0,466640,4,33.16428,14,0
"Emo Medley: Sugar, We’re Going Down / The Anthem / Wake Me up When September Ends / Move Along / Black Parade",Anthem Lights,spotify:track:7J2PvPZaWNOUAYMlMRfSpk,0.44,0.361,0,-5.115,1,0.0348,0.797,0,0.095,0.655,140.117,200319,1,60.10136,10,0
Crimson,Craft,spotify:track:5g1RDD90rfinsgD9O7AGGn,0.0994,0.835,7,-6.396,1,0.0423,1.13e-05,0.772,0.0945,0.0953,193.205,288606,4,47.18329,12,0
Saved,Ty Dolla $ign Featuring E-40,spotify:track:5UPNBWFU2TEf9kauIITfBs,0.77,0.69,1,-5.565,1,0.136,0.265,0,0.128,0.732,103.035,178507,4,36.74607,10,1
Me Sobrabas Tú,Banda Los Recoditos,spotify:track:33XISWpHJRbAvFSMW1y44A,0.729,0.507,0,-4.94,1,0.0486,0.698,0,0.26,0.961,154.926,181987,3,38.21645,8,0
Peace To All Freaks,of Montreal,spotify:track:7mXQwMil4c1MmmRgk8pFeN,0.524,0.871,4,-5.402,1,0.0336,0.0163,3e-05,0.0804,0.84,189.006,284864,4,37.74172,12,0
Astorolus - The Great Octopus (feat. Tony Iommi),Candlemass,spotify:track:4xUK7205yydRdBsEdKAlmd,0.274,0.708,6,-5.399,1,0.0508,0.000389,0.315,0.255,0.208,104.798,402520,4,16.22896,12,0
My Letter to Hip Hop,M-Dot,spotify:track:1AUegq1XmzVGT8z9j9AyBx,0.54,0.783,1,-5.392,1,0.497,0.0889,0,0.559,0.793,91.261,117786,4,46.95241,5,0
Crab Rave,Noisestorm,spotify:track:4qDHt2ClApBBzDAvhNGWFd,0.768,0.933,2,-2.95,0,0.0385,0.206,0.915,0.0833,0.245,124.996,161280,4,32.18029,9,0
Come Over,Kenny Chesney,spotify:track:6BCrbWBpb8d6KWmEqZ41tr,0.466,0.704,1,-7.169,1,0.0353,0.1,2.71e-05,0.0744,0.481,176.043,248427,4,24.41718,14,1
Nasty Freestyle,T-Wayne,spotify:track:0PT7nlpo11hYYyfnBgtilT,0.779,0.472,11,-7.116,1,0.218,0.0577,0,0.114,0.412,135.051,142212,4,28.91508,7,1
Infant Eyes,Wayne Shorter,spotify:track:1mVrrhxrHAzzUu83NpjrXN,0.247,0.0119,3,-21.038,1,0.0483,0.988,0.704,0.098,0.132,77.255,414840,4,44.57116,21,0
We Still In This B****,B.o.B Featuring T.I. & Juicy J,spotify:track:63ZKUKbwb6Zozlk8LJCiPB,0.691,0.793,1,-3.506,1,0.131,0.0131,0,0.112,0.398,140.011,247494,4,24.23497,14,1
Say A',A Boogie Wit da Hoodie,spotify:track:3AMnOVxEHUgVrythGgqPhI,0.831,0.814,5,-5.18,1,0.474,0.391,0,0.109,0.846,161.041,214854,4,48.46354,12,1
Say Aah,Lindsey Pavao,spotify:track:73BKZUW5uVre707yYyWtba,0.605,0.792,5,-5.855,1,0.0381,0.506,0,0.322,0.463,163.867,177867,4,37.52658,7,1
You,Chris Young,spotify:track:6W9W8dSswA8KNegvl3W97V,0.616,0.893,11,-3.588,1,0.0375,0.000937,0,0.111,0.567,111.959,218947,4,30.82453,11,1
Shake Senora,Pitbull Featuring T-Pain & Sean Paul,spotify:track:1LomM3L6atrf79ZL7nHDp4,0.685,0.944,5,-5.19,1,0.34,0.134,0,0.362,0.543,128.013,214827,4,38.50058,9,1
Rippin' You off Blind,Destruction,spotify:track:5AnpzyAFXqpYttI39rKxPY,0.504,0.974,2,-2.976,1,0.102,5.45e-05,0.0125,0.165,0.494,94.951,330933,3,52.55779,13,0
Shadowland,Kreator,spotify:track:041tDhxSgUmTMDLxfKHtCu,0.47,0.961,2,-6.819,1,0.0726,7.5e-06,0.0312,0.262,0.0909,135.069,267773,4,29.91808,15,0
Maché bécif,Dub Inc.,spotify:track:2GJSKtIC8zUXJtTLu3mMgr,0.838,0.544,0,-7.299,1,0.0986,0.209,0,0.273,0.544,92.016,347987,4,25.42716,14,0
Someday,Rob Thomas,spotify:track:7uPQU7uKvsZZ7T9XnpBpFg,0.573,0.905,10,-5.954,1,0.0343,0.0408,0,0.113,0.683,135.943,247800,4,42.55543,10,1
Mood,Joey Trap,spotify:track:7Iu925FnMDtaEMamqR5wie,0.931,0.607,9,-7.61,1,0.181,0.109,0,0.26,0.386,120.019,121779,4,33.3897,7,0
Round Trip,Ornette Coleman,spotify:track:5Oh1E7lQtDZqw7WhLJPDy8,0.4,0.388,5,-17.732,0,0.0651,0.153,0.0028,0.0689,0.552,96.168,378667,3,26.28371,16,0
First Class,Arijit Singh,spotify:track:7s0qlp1ibUxVXLsOM0YWia,0.534,0.959,1,-3.67,0,0.361,0.449,0,0.354,0.751,187.576,276960,3,29.96794,15,0
Go Back,Smaxone,spotify:track:1UhJ0VJMBWYfwovDj3V0xt,0.369,0.968,9,-4.316,1,0.0643,3.56e-05,0.0649,0.382,0.173,86.97,275453,4,23.03227,11,0
Mammonite,Cerebral Fix,spotify:track:4rJOT0iq0ERyRbpMf61zZ3,0.216,0.871,6,-10.778,0,0.0595,3.81e-06,0.4,0.0885,0.411,150.61,272760,4,27.50186,9,0
Try,P!nk,spotify:track:1jF7IL57ayN4Ity3jQqGu0,0.673,0.629,2,-7.072,1,0.0299,0.00141,0,0.0944,0.551,103.998,247907,4,50.59821,9,1
Selah (Instrumental),Bayside Worship,spotify:track:3XlisN1F1ajzy9zkrUcuba,0.546,0.266,9,-18.554,1,0.0395,0.605,0.956,0.0861,0.141,119.964,104280,4,56.7521,4,0
Paradise,Coldplay,spotify:track:6nek1Nin9q48AVZcWs9e9D,0.449,0.585,5,-6.762,1,0.0268,0.0522,8.49e-05,0.0833,0.203,139.627,278719,4,34.79485,13,1
Youngblood,5 Seconds Of Summer,spotify:track:2iUXsYOEPhVqEBwsqP70rE,0.596,0.854,7,-5.114,0,0.463,0.0169,0,0.124,0.152,120.274,203418,4,34.23056,9,1
Milles chemins,Mon Cote Punk,spotify:track:4y42EHqsKU8520MxBOLnak,0.38,0.73,4,-6.668,1,0.114,0.641,0,0.129,0.438,140.236,268547,3,20.48149,13,0
G.R.I.N.D. (Get Ready It's A New Day),Asher Roth,spotify:track:0R2yQJOFsKqS0SsgPdWqtP,0.673,0.84,0,-4.81,1,0.0535,0.0214,0.00259,0.321,0.398,123.077,218880,4,31.73029,8,1
Baring Teeth for Revolt,Goatwhore,spotify:track:1U01L3GdbqEWr4N0ji5nMY,0.254,0.991,6,-4.512,1,0.13,2.66e-06,0.202,0.327,0.4,107.465,227400,4,78.00609,10,0
Good For You,Selena Gomez Featuring A$AP Rocky,spotify:track:578Eooad7oUyn4stovZiPg,0.607,0.673,5,-6.484,0,0.0611,0.181,0,0.069,0.215,88.952,221280,4,33.3642,11,1
Counting Stars,OneRepublic,spotify:track:6sy3LkhNFjJWlaeSMNwQ62,0.664,0.705,1,-4.972,0,0.0382,0.0654,0,0.115,0.477,122.017,257840,4,55.28387,8,1
What Makes You Country,Luke Bryan,spotify:track:3bDXhWsPiFTHtrsMg5faL2,0.515,0.948,0,-1.721,1,0.0438,0.0106,0,0.134,0.752,159.983,235266,4,17.97495,11,1
Baila Baila Baila,Ozuna x Daddy Yankee x J Balvin x Farruko x Anuel AA,spotify:track:7mWFF4gPADjTQjC97CgFVt,0.785,0.572,2,-7.504,1,0.123,0.0598,0,0.218,0.49,100.016,235284,4,19.84262,11,1
Trois Gymnopédies: III. Lent et grave,Erik Satie,spotify:track:3XDwDVC5FfrY9Sa0bbnu8i,0.576,0.0115,9,-37.832,0,0.131,0.996,0.95,0.0667,0.412,77.641,149933,3,32.50306,10,0
Tripping On Banana Peels - Dub,An-Ten-Nae,spotify:track:3jxqneGPPTqhO7kBJ6klrf,0.768,0.542,2,-9.775,1,0.0452,0.000189,0.911,0.116,0.132,100.009,260200,4,31.52878,9,0
The Impression That I Get,The Mighty Mighty Bosstones,spotify:track:3qlQvTBLdlnb7U7kGPE2Qr,0.544,0.892,4,-8.397,1,0.0672,0.00726,0.0043,0.331,0.762,91.646,192227,4,33.56508,12,0
Do The John Wall,Troop 41,spotify:track:7FFqcNFMdRjWYE9PfN4Zu7,0.66,0.925,7,-2.094,1,0.317,0.252,0,0.87,0.576,81.041,263880,4,25.10564,11,1
Firework,Katy Perry,spotify:track:4lCv7b86sLynZbXhfScfm2,0.638,0.826,8,-4.968,1,0.0479,0.139,0,0.0803,0.649,124.072,227880,4,42.16812,10,1
Give Me Back My Hometown,Eric Church,spotify:track:3MykNWa65IP2VN1Qa6B9yK,0.621,0.676,1,-7.808,1,0.0303,0.506,0.0675,0.0825,0.482,104.008,252493,4,40.45002,10,1
Victory,Two Steps from Hell,spotify:track:2F9xBxKbx2M0pbgtSu8fLf,0.503,0.917,10,-6.111,1,0.0649,0.00903,0.326,0.162,0.266,119.993,320467,4,33.00565,8,0
Highway Tune,Greta Van Fleet,spotify:track:7aOor99o8NNLZYElOXlBG1,0.583,0.962,4,-3.037,1,0.0543,0.0096,0.128,0.283,0.506,123.977,180640,4,54.02489,7,0
Not For Long,B.o.B Featuring Trey Songz,spotify:track:6H75Ki32BRrJFQeDNR05s1,0.837,0.662,1,-5.104,1,0.0486,0.0936,0.00057,0.113,0.679,100.054,215508,4,49.57163,10,1
Sweet But Psycho,Ava Max,spotify:track:25sgk305KZfyuqVBQIahim,0.719,0.704,1,-4.724,1,0.0476,0.0691,0,0.166,0.628,133.002,187436,4,31.15073,9,1
My Redeemer Lives,Scandinavian Metal Praise,spotify:track:0PJBLtldm5v1HxvjgyCBKu,0.517,0.955,7,-3.203,1,0.11,0.0132,2.84e-05,0.373,0.625,75.02,234373,4,29.0044,7,0
Leader of the Titans,Mors Principium Est,spotify:track:3TFSm6Cw1mSONnMFs2vXmq,0.328,0.994,4,-2.513,1,0.103,8.37e-06,0.819,0.34,0.242,199.995,323547,4,39.04726,15,0
Sinking Ship,Wild Child,spotify:track:1kYeZHJpBpbGQPlF9jznCs,0.37,0.174,4,-19.316,0,0.0377,0.95,0.0029,0.11,0.181,92.75,247493,4,55.4484,12,0
Drift,Galimatias,spotify:track:2irqrKVmSpdKCyDmMW0OE3,0.479,0.348,9,-9.708,0,0.029,0.55,0.0025,0.104,0.147,86.374,223448,4,68.33164,9,0
A Little Too Much,Shawn Mendes,spotify:track:1T7AiFL9ruKKwlONN35Vh0,0.553,0.507,11,-6.24,1,0.0304,0.473,0,0.108,0.57,83.093,187027,4,31.10258,8,1
Mambo in Miami,Cal Tjader,spotify:track:3LgdE2ElJy94x5qqgJWl7Q,0.803,0.434,10,-15.834,1,0.0529,0.822,0.872,0.0723,0.973,95.282,165747,4,52.51902,10,0
Heavy Metal Rage - Live,Hard Excess,spotify:track:3b2Ns1a9czovAK3mdc6nVT,0.311,0.769,1,-10.064,1,0.0601,3.49e-05,0.0185,0.708,0.14,117.651,461197,4,36.29186,13,0
You Be Killin Em,Fabolous,spotify:track:5I6YA7oHtraxwWQzzCugDt,0.639,0.916,6,-3.614,0,0.211,0.416,0,0.53,0.511,93.939,209693,4,23.98069,11,1
Rerun,Quavo Featuring Travis Scott,spotify:track:0JYAsQJWIuaYUvZGF1qapT,0.684,0.791,5,-4.435,1,0.309,0.0939,0,0.359,0.529,153.992,236948,4,60.46362,10,1
Fight Fire with Fire,Luciferion,spotify:track:2DM1XgKMmf4rI6ig1WCrTS,0.302,0.961,7,-11.565,1,0.161,1.86e-05,0.367,0.34,0.0387,137.649,223467,4,43.68926,5,0
Criminal,Britney Spears,spotify:track:6T689Jvh5KrSXyaPtUWZtQ,0.696,0.734,7,-5.294,1,0.0298,0.0485,0,0.183,0.711,107.987,225080,4,50.35055,10,1
I'm A Man,The Stooges,spotify:track:3DcwtMQmrrTT3BXzO8sK9u,0.752,0.381,11,-9.809,1,0.106,0.00705,0.26,0.117,0.767,114.019,303373,4,38.05011,15,0
Worthless Animal,Deafheaven,spotify:track:2ASMRdulqfuFhYAIw1dOUM,0.197,0.907,5,-5.682,1,0.0333,1.93e-05,0.832,0.222,0.343,84.614,607835,4,49.99762,23,0
Oh Love,Green Day,spotify:track:1qIgyDoc2rwtq8w49jeWL8,0.427,0.773,8,-4.222,1,0.115,0.00605,4.02e-06,0.0396,0.695,171.806,303293,4,52.31242,8,1
Porn Star Dancing,My Darkest Days Featuring Zakk Wylde,spotify:track:3Q8zopc4ABXhysDb1sgLVW,0.477,0.917,2,-3.399,1,0.0837,0.0139,0,0.0756,0.271,160.044,199013,4,24.74687,7,1
Drop It Low,Ester Dean Featuring Chris Brown,spotify:track:5wuXWTCiKIlNEXfwAuTY1G,0.723,0.714,11,-5.036,1,0.0537,0.0019,5.43e-05,0.0836,0.386,88.047,190533,4,26.10726,11,1
ASMR Indian Head Shoulder Massage Roleplay Pt3,Creative Calm ASMR,spotify:track:3rqTTvK9hnPy6XGgJZmqQv,0.614,0.166,1,-24.551,1,0.25,0.000408,0.0536,0.143,0.297,86.552,163500,3,34.4594,9,0
Pills N Potions,Nicki Minaj,spotify:track:2bkyTJ4bAnc8a5ly3dg9DX,0.391,0.604,2,-8.104,1,0.212,0.00812,5.18e-06,0.0443,0.168,169.658,268000,4,28.35891,14,1
Witch Dub (Bonus Track),La Femme,spotify:track:1t45TQdmlCPB3E7c7hlaFa,0.438,0.319,4,-13.653,0,0.0381,0.913,0.922,0.101,0.0366,120.012,229267,4,57.99674,10,0
You're Welcome,Dwayne Johnson,spotify:track:6U4VqEHy4n5VeiH4pQPL24,0.788,0.745,5,-7.072,1,0.258,0.29,0,0.0373,0.672,135.278,163893,4,25.21531,9,1
Have Yourself A Merry Little Christmas,Sam Smith,spotify:track:1Qi2wh8fFgDV7tl4Sj3f2K,0.438,0.178,5,-9.402,1,0.0414,0.957,0,0.316,0.344,75.248,170964,1,53.01841,6,1
Single Pasanga,Hiphop Tamizha,spotify:track:4Xn3xgMPWSMIWuELgWpGbp,0.751,0.895,6,-3.268,0,0.205,0.21,0,0.0696,0.866,138.046,224458,4,14.99051,11,0
The Arms of Death,Satanika,spotify:track:1nbjVYvB14tMDmjutguEU4,0.531,0.994,0,-5.561,1,0.148,0.000356,0.914,0.139,0.411,109.974,245213,4,45.55969,11,0
Bad Bad Bad,Young Thug Featuring Lil Baby,spotify:track:1GeNui6m825V8jP4uKiIaH,0.974,0.596,6,-8.888,1,0.184,0.0976,0,0.151,0.892,111.959,149040,4,32.73631,8,1
"John Cougar, John Deere, John 3:16",Keith Urban,spotify:track:72f7jNxopSGvbx3M35i3Zl,0.694,0.779,0,-6.984,1,0.071,0.0688,3.99e-06,0.0803,0.594,84.975,221600,4,81.45416,6,1
The Heart Asks Pleasure First,Michael Nyman,spotify:track:7jIO8cTVVpxumwlKZLmFKF,0.162,0.127,9,-26.165,0,0.0426,0.993,0.87,0.109,0.523,179.159,143013,3,49.48768,6,0
I Do,Colbie Caillat,spotify:track:42loEE51UDcecom9K8K4ei,0.656,0.877,9,-5.656,1,0.0329,0.22,0,0.0785,0.958,144.871,173360,4,27.69561,8,1
Calypso Queen,Calypso Rose,spotify:track:61iRFcNPdE7dg2RmdhrdZe,0.658,0.622,11,-7.427,1,0.0879,0.418,0.000138,0.105,0.901,84.739,197814,4,103.59428,8,0
Talking Body,Tove Lo,spotify:track:2tpfxAXiI52znho4WE3XFA,0.736,0.761,4,-5.449,0,0.0338,0.0966,0,0.0823,0.114,119.999,238427,4,24.26608,9,1
Christmas Snow (feat. Ely Bruna),Papik,spotify:track:0rTHPOwJblCGlpVIJfsbHr,0.503,0.719,10,-7.095,0,0.0434,0.21,0.000789,0.843,0.529,120.082,213823,4,33.34341,11,0
Spineless Cowards,Deathening,spotify:track:6Rx37ZYiD7YYrSMHlFUzXp,0.544,0.985,1,-6.947,0,0.163,0.000569,0.425,0.0778,0.04,116.485,148265,4,70.85126,4,0
Rollin,Calvin Harris Featuring Future & Khalid,spotify:track:3FDrI0FLKzrYQiWxPhqV2W,0.754,0.762,6,-4.486,0,0.0849,0.45,6.67e-05,0.224,0.673,92.002,272667,4,41.8201,10,1
Friends,Brad Mehldau Trio,spotify:track:3hQw2tdAeD9v94KJyFChKB,0.453,0.313,2,-15.476,1,0.036,0.714,0.805,0.107,0.404,124.846,495360,3,28.57243,24,0
Pilot,Hella,spotify:track:6P4ILVEn43oW5z937gbjOj,0.641,0.672,8,-8.002,0,0.0307,0.00101,0.0233,0.0875,0.853,141.641,202165,4,35.19691,10,0
Thinking Out Loud,Ed Sheeran,spotify:track:34gCuhDGsG4bRPIf9bb02f,0.781,0.445,2,-6.061,1,0.0295,0.474,0,0.184,0.591,78.998,281560,4,36.66626,14,1
Panic Amongst the Herd,Dying Fetus,spotify:track:14vGPWghILgOG21XtkW5z5,0.333,0.938,6,-6.851,0,0.18,0.00313,0.703,0.436,0.384,117.391,198750,4,88.74507,8,0
"Honey, I'm Good.",Andy Grammer,spotify:track:4MflGTO2ZTcSQ12bWcyRgI,0.752,0.775,9,-7.289,1,0.0546,0.0324,0,0.351,0.595,122.014,199263,4,24.64631,11,1
My Boo,Ghost Town DJ's,spotify:track:2SIN7qUVEY1vCuuxp76VQ9,0.909,0.448,6,-9.021,0,0.147,0.000505,7.83e-06,0.0558,0.878,130.094,309847,4,38.90839,15,1
"Amore che nasce (From ""C'era una volta"")",Piero Piccioni,spotify:track:4RlsJ3ZDWYfAUrLz6rrJsh,0.106,0.301,9,-16.16,1,0.0384,0.985,0.887,0.355,0.128,91.868,176040,4,49.19996,9,0
"Vaadi Pulla Vaadi - From ""Meesaya Murukku""",Hiphop Tamizha,spotify:track:5gBa7yfdEUKrpJbhAygKRs,0.472,0.937,9,-5.464,1,0.0639,0.375,0.000101,0.325,0.324,179.999,246726,4,78.56159,8,0
Classic Man,Jidenna Featuring Roman GianArthur,spotify:track:3G7XYAwtxtoGK7fAm4IlD9,0.79,0.585,8,-6.058,1,0.0348,0.185,0,0.292,0.585,94.072,226000,4,55.15126,9,1
I Hit It First,Ray J Featuring Bobby Brackins,spotify:track:6nJN1GYIHIdg1HQtrmJsqU,0.647,0.702,0,-8.168,1,0.0677,0.0194,0,0.16,0.508,97.972,205714,4,28.67483,8,1
"Copenhagen - Live At The Jazz Standard, New York / 2017",Jakob Bro,spotify:track:3hCLHyjrMx34T8Esmkp7zf,0.394,0.0831,11,-29.198,1,0.0342,0.912,0.945,0.691,0.298,96.425,316133,4,36.70095,12,0
Give Your Heart A Break,Demi Lovato,spotify:track:3sP3c86WFjOzHHnbhhZcLA,0.651,0.695,6,-3.218,1,0.0487,0.23,0,0.144,0.569,123.008,205347,4,24.10949,9,1
Pretty Boy Swag,Soulja Boy Tell'em,spotify:track:2zOWuWdyuMqOoboNRKlJO0,0.837,0.42,8,-5.158,1,0.0629,0.177,0,0.356,0.143,123.157,236093,4,21.05078,10,1
Pretty Girl Rock,Keri Hilson,spotify:track:2Adn2LNgkHMH5TelQVAu4n,0.666,0.87,11,-5.004,0,0.246,0.203,0,0.0851,0.9,160.014,243920,4,38.85013,9,1
Little Red Corvette,Prince,spotify:track:0msaSsUYDxiu2bFRG3XlIl,0.738,0.665,1,-14.28,1,0.102,0.258,0.000149,0.157,0.647,122.548,303613,4,22.58143,16,1
All Over The Road,Easton Corbin,spotify:track:6XD3HMATLswheYevIfKkSi,0.491,0.841,5,-3.579,1,0.0421,0.0471,0,0.0886,0.721,199.851,163067,4,26.72052,7,1
Small Town Boy,Dustin Lynch,spotify:track:2YMhrXQYKkm4kXLcXKKd5z,0.554,0.743,9,-6.016,1,0.0287,0.0251,0,0.359,0.673,72.997,205733,4,75.4989,5,1
False Direction,Dayglow,spotify:track:3IxKc2OLHw5ltmUkQKoUkV,0.68,0.584,11,-10.459,1,0.0617,0.0304,0.000945,0.106,0.77,149.976,277200,4,18.80995,15,0
Put You In A Song,Keith Urban,spotify:track:7bkgRHkiyRO1vWzG1hTicD,0.621,0.78,2,-8.502,1,0.0333,0.0174,0,0.0681,0.822,134.022,220387,4,42.17027,8,1
Back To Back,Drake,spotify:track:5lFDtgWsjRJu8fPOAyJIAK,0.893,0.48,1,-3.728,0,0.356,0.00854,0,0.116,0.382,86.976,170638,4,67.63745,8,1
Never Forget You,Zara Larsson & MNEK,spotify:track:6hmhG1b4LEyNuashVvuIAo,0.583,0.732,11,-5.728,0,0.0457,0.00312,9.86e-06,0.269,0.276,145.992,213428,4,23.65795,12,1
Oh Ho Ho Ho (Remix),Sukhbir,spotify:track:3F0I9AkbRwz12yz7Hxn0bF,0.676,0.935,5,-3.499,0,0.0892,0.00917,0,0.097,0.802,144.944,244417,4,34.83474,12,0
444+222,Lil Uzi Vert,spotify:track:1QgTBfRN5m81a5K01qens6,0.791,0.513,10,-6.568,0,0.269,0.0235,2.83e-05,0.101,0.481,76.997,247347,4,27.76281,13,1
PPAP (Pen-Pineapple-Apple-Pen),PIKOTARO,spotify:track:5qRj5I58zuHkVilcqVWN3P,0.892,0.527,1,-5.598,1,0.0631,0.036,0.112,0.0612,0.485,136.029,122933,4,23.80969,6,1
Sunken,Sarke,spotify:track:1RsuZeA4NgTZDHxymQiJq8,0.209,0.977,0,-4.055,1,0.0986,1.55e-05,0.0745,0.404,0.247,85.633,231427,4,25.54618,12,0
Tomorrow,Chris Young,spotify:track:1qjl8UJtWTHrk4SFpwftSN,0.441,0.644,11,-5.774,1,0.0363,0.56,0,0.109,0.349,141.733,220173,4,39.45148,9,1
From the Flames,Memoriam,spotify:track:214N6e0ACMIFgI8C2ZseS7,0.525,0.602,6,-15.015,1,0.0466,0.00247,0.572,0.104,0.146,80.057,339493,4,46.31089,12,0
Break Free,Ariana Grande Featuring Zedd,spotify:track:1LD1TFK08cFUBPmhi3FRAA,0.626,0.769,3,-3.512,1,0.0513,0.00926,0.00097,0.95,0.255,130.044,151583,4,38.61918,10,1
Cheyenne,Jason Derulo,spotify:track:3EofjRgUI1WrzqqtLb8NoF,0.554,0.768,6,-5.812,0,0.127,0.0126,7.13e-06,0.122,0.324,99.679,215107,4,43.97671,7,1
I Can Only Imagine,David Guetta Featuring Chris Brown & Lil Wayne,spotify:track:3dvynJHFt37j6R8CIIEZh5,0.67,0.939,9,-2.06,1,0.0427,0.0463,1.1e-06,0.335,0.264,127.946,209533,4,37.06323,10,1
HyperParadise - Flume Remix,Hermitude,spotify:track:1LQiF6aZfnNgxerxWJRbxw,0.603,0.827,6,-7.372,1,0.0714,0.0453,0.619,0.0833,0.311,144.992,268307,4,27.30218,14,0
Still Got Time,Zayn Featuring PARTYNEXTDOOR,spotify:track:000xQL6tZNLJzIrtIgxqSl,0.748,0.627,7,-6.029,1,0.0644,0.131,0,0.0852,0.524,120.963,188491,4,31.64719,8,1
Mercy,"Kanye West, Big Sean, Pusha T, 2 Chainz",spotify:track:4qikXelSRKvoCqFcHLB2H2,0.563,0.496,6,-9.381,0,0.405,0.0679,5.61e-05,0.173,0.424,140.001,329320,4,43.17117,14,1
Kahlil Gibran,STRFKR,spotify:track:0PldjOTKRt45S9MrLnlwVM,0.676,0.641,9,-7.923,1,0.0296,0.267,0.262,0.119,0.352,84.97,241413,4,25.94972,11,0
Barbra Streisand,Duck Sauce,spotify:track:1WHx2541uqQd3bDNYwwOaC,0.694,0.813,1,-4.129,1,0.335,0.00649,0.000467,0.249,0.741,127.834,264814,4,38.0286,10,0
Lolly,Maejor Ali Featuring Juicy J & Justin Bieber,spotify:track:2xtIAFJIMkzHGHiCrJ9iwd,0.473,0.893,1,-2.956,1,0.388,0.0394,0,0.768,0.799,152.261,225507,4,78.24024,12,1
Not Myself Tonight,Christina Aguilera,spotify:track:3WL6Ir05DLu10j7sSMkqQy,0.757,0.812,7,-5.178,1,0.0395,0.00137,0.018,0.563,0.542,120.015,186493,4,21.10908,9,1
Good Girl,Dustin Lynch,spotify:track:5HnXcJJbNXQQ7tRlQ9VN1v,0.711,0.696,7,-5.05,1,0.0871,0.16,0,0.17,0.694,80.512,189533,4,46.25172,7,1
Metal Image,Forward Strategy Group,spotify:track:5L18epnQ5MLHGs5Uv7DZ1D,0.577,0.639,10,-15.492,0,0.0508,0.0124,0.784,0.0993,0.0353,118.996,484093,4,36.82166,17,0
Rudolph the Red Nosed Reindeer (Heavy Metal Version),Orion's Reign,spotify:track:3IUxODcR9IOJpYIcPEhqfK,0.357,0.825,7,-3.171,1,0.0568,0.00821,0,0.0705,0.526,180.01,133333,4,48.37465,7,0
Shaky Shaky,Daddy Yankee,spotify:track:4BDPfOkUIKsqxbQwfpXb3f,0.9,0.628,4,-4.223,0,0.269,0.0656,0,0.0997,0.863,88.009,236320,4,51.31629,12,1
Metal,Chris Duke and the Royals,spotify:track:1Mg0m8LWtLlnhACkEuRZpT,0.575,0.926,0,-6.964,1,0.0539,0.000614,0.587,0.0749,0.732,143.929,72584,4,27.28787,5,0
Take It From Me,Jordan Davis,spotify:track:3dCZm5HrG0jIXAHfNkg2H0,0.592,0.891,10,-3.144,1,0.0512,0.0267,0,0.352,0.674,99.983,174255,4,63.78705,6,1
Body Like A Back Road,Sam Hunt,spotify:track:7mldq42yDuxiUNn08nvzHO,0.732,0.458,5,-7.225,1,0.0311,0.447,0,0.136,0.661,98.938,165387,4,54.53816,5,1
Forever Country,"Artists Of Then, Now & Forever",spotify:track:3WWVDPjihd1VITBLF10nha,0.201,0.684,7,-5.931,1,0.0389,0.401,1.41e-05,0.0954,0.131,90.058,242480,4,18.29616,7,1
