track,artist,uri,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,chorus_hit,sections,target
Broken Heart,Red Flag,spotify:track:12KKpIDGPgbQkiO2POMFeU,0.643,0.648,1,-13.072,1,0.039,0.00148,0.000193,0.119,0.661,120.207,243733,4,24.5526,11,0
I'm Still #1,Boogie Down Productions,spotify:track:2bQNOHiiStuHAgqfTdMMyf,0.903,0.683,7,-12.224,1,0.343,0.00171,6.54e-06,0.0723,0.571,90.97,312347,4,55.36171,12,0
Toumaranke,Orchestra Baobab,spotify:track:20C8pffHcKsaAQynBIKsPv,0.535,0.505,7,-16.316,1,0.0722,0.82,0.00699,0.184,0.592,120.584,418707,3,22.54041,20,0
Say You'll Be Mine,Christopher Cross,spotify:track:7ys2QcBgHEIO6tyaRF2nOt,0.749,0.816,4,-9.519,1,0.0377,0.154,0.00501,0.247,0.849,128.823,176493,4,49.43679,9,1
I Wonder If I Take You Home,Lisa Lisa And Clult Jam With Full Force,spotify:track:3sRCesHh424gmCji7Fz9Gm,0.844,0.647,7,-9.248,1,0.0877,0.0405,0.132,0.106,0.58,115.164,404213,4,34.35675,20,1
Edge of a Dream,Joe Cocker,spotify:track:1Dm8PNvSiszq4wP9RXbMxO,0.533,0.561,3,-6.229,1,0.0269,0.187,0,0.128,0.217,138.349,233573,4,35.34581,7,1
World Beater,Andy Clark,spotify:track:18IXRczLu5SIlXjmc3azt0,0.537,0.601,2,-13.484,1,0.0311,0.0721,0.794,0.258,0.201,159.902,207191,4,25.49364,12,0
Do You Wanna Get Away,Shannon,spotify:track:0oKFuFWkZ5gb7gTtpgdEfc,0.639,0.877,4,-8.107,0,0.0374,0.00233,0.00255,0.222,0.888,112.465,295376,4,21.34618,13,1
Burglary,Éric Serra,spotify:track:5uG6gexFc7n1HMI4Hu3sfD,0.581,0.613,7,-14.896,1,0.0347,0.14,0.717,0.0496,0.0606,95.863,160253,4,50.7453,7,0
Baby Jane,Rod Stewart,spotify:track:1wrT33b6HuKlpk9ziscEUY,0.641,0.796,2,-8.56,0,0.0407,0.0137,0.000115,0.358,0.727,123.229,283493,4,30.40757,11,1
Nothing's Gonna Change My Love For You,Glenn Medeiros,spotify:track:7pUJSr5pgnQjCTc7PfiUVA,0.449,0.425,1,-13.208,1,0.0372,0.568,1.57e-06,0.0553,0.39,141.869,231587,4,42.28138,12,1
Fog Horn Blues,Lizzy Mercier Descloux,spotify:track:3M4ZE1JAXPvHHGSPMJKRxS,0.705,0.339,9,-14.234,1,0.0325,0.844,0.106,0.127,0.812,112.919,254802,4,49.08341,9,0
Bring It All Back,Grayson Hugh,spotify:track:6NbymSghPGdB0d7XMYTJ4Y,0.73,0.409,0,-12.775,1,0.029,0.442,2.66e-06,0.0383,0.717,102.967,244067,4,25.5272,11,1
Train,Sisters of Mercy,spotify:track:09pzlvfQuulOekYfY6FGkR,0.508,0.888,6,-13.155,1,0.0292,8.82e-05,0.724,0.353,0.82,148.212,167827,4,49.59997,8,0
Sexy,Westernhagen,spotify:track:2C8ymluZHrPz34w5tfk5QD,0.842,0.517,0,-12.567,1,0.0347,0.0735,5.28e-06,0.226,0.855,120.182,331333,4,33.47734,14,0
Ladies Night,Kool & The Gang,spotify:track:1i2ZI3tXuJUEjCY6zF3G9w,0.684,0.659,9,-9.549,1,0.18,0.216,3.16e-05,0.0674,0.921,111.393,205680,4,27.55789,11,1
Só Danço Samba,Stan Getz,spotify:track:5mEhaqQ87FpuTrut5T6g19,0.589,0.442,2,-12.644,1,0.0386,0.711,0.0183,0.104,0.716,80.708,216333,4,34.24625,13,0
I Wanted To Tell Her,Ministry,spotify:track:5dkUNxKeFjwbQr4y4LpUFX,0.753,0.576,0,-10.932,1,0.0715,0.0424,1.23e-05,0.105,0.823,119.571,329293,4,20.98272,18,0
Catching The Sun,Spyro Gyra,spotify:track:31lmQKukCAolRicff7wD4N,0.68,0.497,5,-11.688,1,0.0314,0.508,0.142,0.0924,0.58,96.321,281947,4,50.47344,12,1
Count to Ten - Live,The Clean,spotify:track:2NIGyHrvampeR4nYmK0qqv,0.172,0.927,4,-6.356,1,0.0794,0.295,0.528,0.241,0.314,140.688,123667,4,47.28762,3,0
Temple of the Absurd,Jason Becker,spotify:track:3cPoEjTv7XOsj4YRPazxWJ,0.212,0.826,2,-12.473,1,0.059,0.0137,0.876,0.271,0.204,78.897,282600,4,42.3572,12,0
Cuts Like A Knife,Bryan Adams,spotify:track:5oZ2YnJxTXl7CdJJKehPHR,0.469,0.464,7,-17.281,1,0.0263,0.0179,2.87e-06,0.577,0.601,95.921,319800,4,113.94256,8,1
Forget Me Nots,Patrice Rushen,spotify:track:7vuSGejUXpD365Nl9tyehq,0.912,0.534,6,-5.319,0,0.0366,0.139,0.102,0.0387,0.963,114.681,275813,4,59.69739,12,1
Stay With Me Tonight,Jeffrey Osborne,spotify:track:0AXvsShBtCtMVx1kRPOu6T,0.906,0.857,7,-9.804,0,0.0406,0.157,0.00059,0.126,0.968,120.755,298533,4,63.53587,11,1
Honestly,Stryper,spotify:track:66POKxMki5FryEYtHBZ5GZ,0.446,0.432,3,-11.194,1,0.0268,0.302,0.00668,0.17,0.129,79.856,247600,4,70.10155,10,1
Stand Up,David Lee Roth,spotify:track:5HlaPoizGrZAclPPH8ZXS4,0.692,0.773,9,-6.689,0,0.0362,0.00212,0.0558,0.097,0.856,133.613,282867,4,35.50461,12,1
If The Love Fits Wear It,Leslie Pearl,spotify:track:4oCKSBvqIDWLXyCKwG78DP,0.454,0.646,0,-10.481,1,0.0465,0.371,0,0.659,0.705,202.969,218733,4,28.07844,13,1
Caballo Viejo,Maria Dolores Pradera,spotify:track:5nDYFvQHcnmVWGgdMr9FfR,0.612,0.407,4,-12.024,0,0.0374,0.638,0,0.346,0.859,98.912,184907,4,42.87387,11,0
Caray (with Mariachi América de Jesús Rodríguez de Hijar),Rocío Dúrcal,spotify:track:4XzFq8NnSwPzb7WKqvcY9u,0.828,0.432,4,-11.105,1,0.0454,0.392,0,0.361,0.861,105.939,212760,4,35.73433,13,0
Como La Cigarra,Mercedes Sosa,spotify:track:6dtum1I7qtvCGiGfZEIwjb,0.635,0.168,6,-13.822,1,0.0369,0.838,0,0.101,0.279,110.722,160800,4,32.29907,8,0
Do I Do,Stevie Wonder,spotify:track:0k3fBeBIcok5gbYQyQbxP5,0.849,0.5,11,-16.705,1,0.0915,0.0842,0,0.107,0.88,117.217,306667,4,37.317,14,1
I Don't Need You,Kenny Rogers,spotify:track:2FOIK633FgeVKWGl4bjSZU,0.501,0.3,1,-14.475,1,0.0328,0.116,1.54e-05,0.219,0.309,135.195,208867,4,28.93509,10,1
Bakoytereye,Ali Farka Touré,spotify:track:6XuG2MYlbkklXop7rI6NCn,0.631,0.351,10,-17.594,1,0.0575,0.255,0.0112,0.12,0.713,118.12,302733,1,30.63303,16,0
Corcovado,Dutch Swing College Band,spotify:track:3nGFb3bXqBAC4HrgytZzU2,0.563,0.368,0,-16.132,1,0.0339,0.563,0.846,0.142,0.604,120.284,205667,4,29.3096,11,0
Light Up,Further Seems Forever,spotify:track:2B0KMwkFmsCmRHEWBmh6me,0.56,0.484,3,-5.639,1,0.0294,0.754,0,0.253,0.421,122.984,185707,5,49.76099,8,0
4x10 Cell (For Craig),Single Gun Theory,spotify:track:3BfG9dhue7oVcLNxKTSQP9,0.722,0.536,2,-11.268,1,0.0445,0.127,0.981,0.0516,0.974,121.385,124627,4,25.02356,5,0
Preso,José José,spotify:track:6HlIwEASZhw0cO2YtzxQ8f,0.535,0.431,6,-8.319,0,0.0294,0.75,0,0.257,0.392,110.992,226667,4,37.27625,8,0
#1 Hit Song,Minutemen,spotify:track:60nriFcKARUpnYksJkDqJR,0.576,0.82,4,-9.387,1,0.113,0.0144,0.739,0.2,0.445,91.208,109067,4,17.66349,5,0
Jimmy Mack,Sheena Easton,spotify:track:5C7WURX42kGjADd6DKHGYu,0.819,0.7,11,-7.535,0,0.033,0.372,0,0.146,0.899,130.664,225307,4,35.15006,9,1
Taking It All Too Hard,Genesis,spotify:track:6P2lntEX32VCDfkmPHrpxU,0.733,0.567,4,-9.944,1,0.0254,0.282,0.00774,0.0604,0.584,109.313,238213,4,37.23324,13,1
Get Down On It,Kool & The Gang,spotify:track:4yKZACkuudvfd600H2dQie,0.879,0.626,7,-6.344,1,0.0604,0.205,6.07e-05,0.056,0.968,110.864,212907,4,27.41667,11,1
The Great Commandment,Camouflage,spotify:track:3TlHXurwKSffEj6vsEEyLb,0.673,0.763,7,-11.347,1,0.0368,0.104,0.15,0.275,0.915,123.675,260153,4,31.73693,12,1
Goody Two Shoes,Adam Ant,spotify:track:760xFXFj5Fksa3jawSCn5g,0.624,0.991,1,-3.467,0,0.135,0.0289,0.0107,0.0477,0.535,95.472,209213,4,36.33963,10,1
In Between,Beat Happening,spotify:track:7BTj1Yb5oUwGpbD8zURZ0d,0.583,0.956,2,-6.49,1,0.0409,0.389,0.000222,0.382,0.913,148.6,141533,4,24.67054,7,0
Valiant & Valiant,Alan Silvestri,spotify:track:3TxdNQxb3nJIh47HiGR1qw,0.486,0.132,7,-17.804,1,0.0346,0.744,0.715,0.0742,0.0385,118.259,262600,4,60.09373,9,0
Jump,Van Halen,spotify:track:7N3PAbqfTjSEU1edb2tY8j,0.572,0.835,0,-6.219,1,0.0317,0.171,0.000376,0.0702,0.796,129.994,241600,4,58.33382,11,1
Open Letter (To A Landlord),Living Colour,spotify:track:6hnKJsEeb0hVkbw16yjcTV,0.59,0.903,10,-4.325,1,0.0803,0.132,2.69e-05,0.169,0.362,121.888,330973,4,93.51279,6,1
Tema De Amor De Gabriela,Antônio Carlos Jobim,spotify:track:1zCnOD4wOwAXH7GFy31wjt,0.305,0.2,6,-20.013,0,0.0393,0.729,0,0.143,0.231,99.708,477773,4,61.78654,22,0
Fascination Street,The Cure,spotify:track:23j7dlNIalftynH6fNllR9,0.508,0.91,0,-5.743,0,0.0786,0.00134,0.465,0.15,0.491,100.058,316173,4,67.33274,7,1
Beate,Claude Larson,spotify:track:0bSLVYjA2GYeDMV8grbnMy,0.466,0.236,7,-14.739,1,0.0319,0.663,0.443,0.0667,0.267,80.019,277893,4,42.3686,17,0
Africa Centre Of The World (feat. Roy Ayers),Fela Kuti,spotify:track:4zSUZNs84QAnA9hxXZbfIX,0.717,0.884,5,-6.417,0,0.0655,0.241,0.0151,0.185,0.562,94.138,1051560,4,20.67166,33,0
Have You Ever Loved Somebody,Freddie Jackson,spotify:track:4uSpCtFtrK65GoqJpQj6V6,0.689,0.423,4,-12.85,0,0.0376,0.43,3.16e-06,0.213,0.715,89.746,277307,4,25.80353,12,1
Only You,Commodores,spotify:track:2vnC63DpbmOHUoePxPtnsM,0.549,0.275,1,-14.33,1,0.0324,0.257,0.00039,0.109,0.159,141.795,272667,4,17.77381,10,1
Pretending,Eric Clapton,spotify:track:2cu4KvdykqkUOUsHu3NiTD,0.602,0.872,9,-6.211,1,0.029,0.168,0.000705,0.0545,0.668,98.452,283280,4,20.9576,11,1
If I Ever,Red Flag,spotify:track:3WzDotJIhwBWK2DzVQS7G9,0.556,0.861,0,-9.937,1,0.0613,0.0957,0.0807,0.0783,0.765,120.267,207933,4,68.09721,7,0
More Power To Ya - More Power To Ya Album Version,Petra,spotify:track:6bIvFUp7PFq9UXFMojj7x9,0.521,0.538,4,-5.171,1,0.0266,0.617,0,0.12,0.519,131.933,219200,3,31.16369,9,0
Wait For You,Bonham,spotify:track:0LdPlZKpROaZMLkR0CBpz2,0.568,0.749,5,-11.12,1,0.0328,0.0277,0.000113,0.291,0.617,111.968,302067,4,40.30744,18,1
Save The Night For Me,Maureen Steele,spotify:track:02kLsFtDarrR3xZldeerbL,0.658,0.64,11,-10.515,0,0.0357,0.646,5.2e-05,0.104,0.36,112.389,203530,4,45.10903,9,1
My Mind Is Made Up,John P. Kee,spotify:track:0EzHKxNp6REJOTLCmo7y8G,0.466,0.901,11,-7.282,1,0.0719,0.381,0,0.572,0.9,207.859,270973,4,37.05638,15,0
Juicy Fruit,Mtume,spotify:track:2hn1lerQkPC6fOI0QFjr8r,0.88,0.527,4,-8.122,1,0.133,0.15,0.0447,0.0288,0.789,96.863,272400,4,23.15169,14,1
Simple,Johnny Mathis,spotify:track:5yqIBcH5TWKZ6pgPlHXnpW,0.73,0.91,5,-7.171,0,0.0473,0.259,0.0109,0.157,0.919,148.679,224413,3,80.31807,9,1
Then I Met You,The Proclaimers,spotify:track:6qcCyYolb7SH21nWfJqONT,0.691,0.559,8,-11.983,1,0.0305,0.385,1.93e-06,0.0877,0.502,135.976,230027,4,28.95577,9,0
אסאלק,Ofra Haza,spotify:track:5mSGGz2rtGFXqrosruHyis,0.728,0.681,2,-8.926,1,0.146,0.53,0.000479,0.0546,0.88,148.925,285200,4,52.92837,11,0
Because I Got It Like That,Jungle Brothers,spotify:track:5unLExF3iiG3YkU11u6wFO,0.9,0.916,1,-7.481,0,0.115,0.22,0.000141,0.0323,0.538,102.916,277894,4,24.71271,16,0
The Artichoke That Loved Me,The Cleaners From Venus,spotify:track:4NiAtmal9eONPKLUUHI1mU,0.648,0.609,7,-8.663,0,0.0337,0.312,0.539,0.0994,0.762,125.182,192440,4,24.15424,13,0
Payaso,José José,spotify:track:29XaS3POtNrgCl8sewWM0v,0.571,0.523,9,-9.173,1,0.0337,0.315,0.000531,0.531,0.481,99.869,178600,4,47.42732,7,0
No Nací para Rogar,Bronco,spotify:track:0cYfHWn7Ob6encXSgF4OmS,0.736,0.559,4,-12.404,1,0.0653,0.414,0,0.0325,0.946,91.651,184213,4,47.67785,9,0
With Every Beat Of My Heart,Taylor Dayne,spotify:track:3hK26G5cYhJ9KjcUy1aBRk,0.773,0.893,5,-4.768,1,0.034,0.0827,2.25e-06,0.0984,0.971,121.37,262480,4,23.58825,11,1
Rain In May,Max Werner,spotify:track:3G9jX6EYnEODkDPB5Bv6A9,0.65,0.583,8,-8.806,1,0.0303,0.229,0,0.115,0.767,98.006,218279,4,59.5696,7,1
(Hey Ho) The Noddy (Oh),Current 93,spotify:track:69Br4GdsJCP3oyWt5Ihmc3,0.474,0.102,3,-14.664,1,0.0515,0.956,0,0.33,0.415,99.535,104173,3,43.54332,5,0
Cry Wolf,a-ha,spotify:track:4aPf0wQ6VBlRqWABaVjfRN,0.652,0.772,9,-7.451,0,0.0349,0.104,0.668,0.0745,0.776,131.18,246587,4,22.17309,11,1
Tonight Is What It Means To Be Young,Fire Inc.,spotify:track:5kipcj9XzSz7DD13xqF9sy,0.505,0.774,0,-12.853,1,0.0407,0.0915,0,0.211,0.503,141.976,414733,4,37.99068,16,1
I Wouldn't Change You If I Could,Ricky Skaggs,spotify:track:4ctrW6hZZ5sXqWfYMhAE7g,0.605,0.345,5,-10.937,1,0.0263,0.0519,2.02e-06,0.105,0.802,138.094,179373,4,44.86901,9,0
Lonely Eyes,Robert John,spotify:track:4DBdePBC6vzrNMrTWv2ck3,0.575,0.773,0,-6.338,1,0.0914,0.135,0,0.116,0.69,95.405,190227,4,34.55948,8,1
Scuba Scuba,Tangerine Dream,spotify:track:6sXbrRmpY0ZfRVmPK7XOb9,0.355,0.54,2,-12.649,0,0.045,0.819,0.956,0.0861,0.333,199.821,262307,4,114.08426,9,0
Areias escaldantes - Remasterizado,Lulu Santos,spotify:track:1Vz4ToV1yqP7A9ossC71Fs,0.573,0.841,7,-4.996,1,0.0864,0.0651,1.74e-05,0.0728,0.679,164.983,130467,4,50.81183,6,0
Gone,Martin Gore,spotify:track:19d48wU3dw3XkR4gnTVmHV,0.781,0.688,0,-11.104,1,0.06,0.00801,0.0452,0.114,0.692,130.0,208600,4,30.42746,11,0
You Always Want What You Don't Have,R. Stevie Moore,spotify:track:7mslJId75wwkwm6GQJ68zl,0.618,0.494,0,-16.129,1,0.0263,0.0911,0.108,0.191,0.623,92.25,253947,4,65.8729,9,0
Forever Mine,The O'Jays,spotify:track:2X4H5K1aT6d7UyPWVfJWmF,0.483,0.416,7,-11.85,0,0.0588,0.288,0,0.145,0.595,178.175,366227,3,81.56944,12,1
Warriors Ascendant,Nobuo Uematsu,spotify:track:6JsYrqnECH6M4d99EhUH2n,0.466,0.241,5,-10.067,0,0.0369,0.514,0.981,0.253,0.594,134.311,78693,4,47.55804,4,0
Pandora (For Cindy),Cocteau Twins,spotify:track:2h9IbUdeKAR7KOMXxfgQOq,0.448,0.555,0,-9.919,1,0.0291,0.26,0.366,0.105,0.208,158.294,335307,3,30.41986,25,0
Lilás,Djavan,spotify:track:0V0DEGw7N5KlubvARp4VOm,0.739,0.725,0,-8.196,1,0.029,0.0878,0,0.209,0.755,128.305,283133,4,30.03012,13,0
Elle s'est barrée,Karl-Heinz Schäfer,spotify:track:7igfexmYrCZHKr7r0f2x3a,0.28,0.246,2,-16.718,0,0.0575,3.02e-05,0.43,0.163,0.147,143.327,62480,5,0.0,2,0
Rough Boy,ZZ Top,spotify:track:09C7ULYG1WhWgngwkkvVxN,0.457,0.48,9,-15.776,1,0.03,0.38,0.016,0.142,0.683,157.967,289160,4,37.00617,14,1
Minerá,Ramon Montoya,spotify:track:7H5LHIdGpS2gySY7rzb9w8,0.475,0.0893,6,-24.15,1,0.0422,0.953,0.782,0.0626,0.29,61.836,298000,3,37.72969,11,0
"Girl, Don't Let It Get You Down",The O'Jays,spotify:track:0Jp09OKyRNJvhm3AcQ1G2G,0.629,0.573,9,-10.114,1,0.0349,0.319,2.54e-06,0.398,0.632,111.008,251547,4,40.48883,11,1
Talking In Your Sleep,The Romantics,spotify:track:7fRvtXvJMpGfTLdF0M09a1,0.72,0.967,9,-4.434,0,0.0343,0.0289,0.000345,0.142,0.977,129.766,235093,4,29.78304,9,1
"Wynken, Blynken And Nod",The Doobie Brothers,spotify:track:10MjmQ55taeJazium0BoL7,0.549,0.472,2,-12.856,0,0.0345,0.882,0.00117,0.0934,0.677,85.632,200320,4,42.30224,8,1
Baphomet - Metal for Muthas LP Version,Angel Witch,spotify:track:2U94NwO9uIdQXvwcApCjUu,0.222,0.826,1,-12.144,0,0.089,1.41e-05,0.106,0.156,0.208,120.252,297853,4,39.39892,10,0
Invisible,Alison Moyet,spotify:track:6vYYt9fTorwdo6sxoceMQC,0.652,0.605,2,-11.14,1,0.025,0.124,1.31e-05,0.152,0.72,96.808,238040,4,83.25202,11,1
Si j'étais un homme,Diane Tell,spotify:track:0qnN7RceovLP58nCY0fdME,0.396,0.427,6,-8.908,1,0.0362,0.78,0,0.185,0.13,134.686,289013,4,51.16376,13,0
Lake of Fire,Meat Puppets,spotify:track:4UOq3yRhkyD2dKrDG4jV9K,0.491,0.643,6,-8.642,1,0.0415,0.298,0.505,0.301,0.658,127.955,116973,4,26.7829,6,0
Planet Rock,Afrika Bambaataa,spotify:track:3uy0jtkM8QYVTsBazkli1x,0.915,0.807,6,-9.636,0,0.13,0.011,0.000122,0.201,0.708,127.35,319960,4,48.9115,16,0
The Gatecrasher,Momus,spotify:track:4gEwHEr6UIbHE4MCVXvpvA,0.536,0.416,2,-15.023,1,0.0342,0.438,1.03e-06,0.0944,0.404,140.751,298907,4,37.76907,20,0
"Say You, Say Me",Lionel Richie,spotify:track:17CPezzLWzvGfpZW6X8XT0,0.636,0.405,8,-11.113,1,0.0287,0.355,0,0.0804,0.257,128.068,241067,4,49.22659,10,1
Far From Over,Frank Stallone,spotify:track:0mbImplrU76kIvd52GlNbt,0.528,0.7,0,-13.157,1,0.0346,0.038,0.0019,0.217,0.883,166.499,195893,4,47.10239,9,1
Thanks Again,Ricky Skaggs,spotify:track:1nVeZZBSvYFOAY1apM5rQd,0.448,0.143,9,-15.851,1,0.0511,0.806,0,0.108,0.462,182.465,216560,4,31.69905,12,0
Wondering Where The Lions Are,Bruce Cockburn,spotify:track:0Nn4H46gZGsc5agUTWcaiY,0.704,0.395,9,-12.31,1,0.0373,0.723,0.00039,0.0689,0.765,79.007,227667,4,67.03004,10,1
Louise,Clan of Xymox,spotify:track:50F3QDqGunE0BAUKyDdW7o,0.489,0.59,5,-10.501,0,0.0331,0.0588,0.00431,0.276,0.407,126.577,317360,4,45.09527,14,0
Orinoco Flow,Enya,spotify:track:14EUcXXpqrC03Dzzdj8bGr,0.685,0.307,0,-17.283,1,0.0305,0.797,0.28,0.0988,0.559,114.981,266194,4,32.62872,8,0
Bikini amarillo,José Guardiola,spotify:track:2jAKf9UWAWqoadehoY4V7P,0.55,0.527,5,-9.178,1,0.0871,0.624,0,0.0754,0.892,129.4,146467,4,28.99543,9,0
Con Tu Mamá No,Bronco,spotify:track:2MeuN9yIBVDmYCfJDZiVAQ,0.63,0.699,2,-12.153,1,0.0517,0.549,0,0.0608,0.961,164.379,161187,4,28.7289,9,0
Why Should I Cry?,Nona Hendryx,spotify:track:7HhPOs2zt5fq2h6HJtwSAL,0.761,0.785,6,-14.423,1,0.0498,0.167,0.000504,0.0279,0.618,116.162,346773,4,20.02743,14,1
Eaten Alive,Diana Ross,spotify:track:3E77yNurqaaRwvwMnLtzq3,0.763,0.874,10,-7.716,0,0.0384,0.122,0.000303,0.884,0.966,128.731,232827,4,55.12208,11,1
Heart Don't Fail Me Now,Holly Knight,spotify:track:6tdbPPMeZNbGMOW5faEkvd,0.715,0.721,7,-12.127,0,0.0301,0.141,1.64e-05,0.159,0.961,111.682,258800,4,25.10014,14,1
"Gila Monster, New Mexico/Preaching the Blues - Live",The Gun Club,spotify:track:6bXqguxzFzbHF34Y2ZP5XE,0.292,0.838,4,-8.864,1,0.0789,0.000549,0.333,0.448,0.218,125.879,589000,4,27.314,21,0
Muy Cansado Estoy,V8,spotify:track:2fa1GgeluLGypJTtxjCvYD,0.331,0.852,0,-13.329,1,0.149,0.00319,0.00234,0.095,0.301,148.275,151507,4,22.09593,9,0
A Cura,Lulu Santos,spotify:track:1TT0alb3046A4FaYuESqeV,0.615,0.784,2,-8.527,1,0.0353,0.349,0,0.106,0.674,92.498,276893,4,19.32161,13,0
Got My Mind Set On You,George Harrison,spotify:track:3OeUlriM0EZHdWleJtjoVr,0.767,0.854,4,-6.947,1,0.0426,0.465,2.03e-06,0.485,0.963,149.206,234653,4,18.89341,13,1
When We Was Fab,George Harrison,spotify:track:6fAADiK2jnjdm5QRI7hSYc,0.507,0.6,5,-9.088,1,0.0236,0.59,0.00408,0.291,0.387,92.416,239853,4,19.90647,9,1
Hold On To My Love,Jimmy Ruffin,spotify:track:3GN97qQuNHNrYdfrUS6BEv,0.715,0.994,2,-6.154,1,0.109,0.306,0.000333,0.435,0.749,129.587,249104,4,29.38495,13,1
Sittin' Alone In The Moonlight,The Bluegrass Album Band,spotify:track:5uu945ZSfaujk74VnzLkwp,0.641,0.299,9,-14.324,1,0.0305,0.74,6.22e-05,0.0946,0.671,110.028,172960,3,65.32852,6,0
Perfect World,Huey Lewis & The News,spotify:track:0WBHEpJjcLd0tkuoClGboV,0.769,0.811,0,-5.609,1,0.0303,0.16,0,0.166,0.923,110.749,247000,4,19.51598,13,1
Mera Kuchh Samaan,Asha Bhosle,spotify:track:1ktCVRr2DZdKpDmhEuHBq2,0.439,0.315,0,-12.45,1,0.0352,0.914,0.00185,0.189,0.417,169.795,398973,4,17.52369,21,0
Makes No Sense At All,Hüsker Dü,spotify:track:3NNwIsOgMLE2CmMHPCdb9I,0.32,0.934,7,-10.0,1,0.049,0.0968,8.6e-05,0.383,0.641,160.378,166027,4,92.53234,6,0
Mensch aus Stahl,Peter Maffay,spotify:track:5gx9HceQOebDBPCGgbT1m3,0.282,0.262,9,-13.493,1,0.0335,0.736,0.000281,0.598,0.2,141.4,366400,4,27.74274,14,0
Make Love Stay,Dan Fogelberg,spotify:track:69nvFTDnYvvvQ6th8rmJkm,0.495,0.293,2,-14.844,1,0.0257,0.0478,0.00287,0.123,0.446,99.069,271867,4,48.51249,12,1
Lies,Jonathan Butler,spotify:track:11mtmXzK6ReWp5q4geRZlc,0.731,0.842,1,-5.815,1,0.0912,0.0538,1.61e-06,0.0443,0.747,92.395,318000,4,126.34922,10,1
Maria,Lucinda Williams,spotify:track:0liUEISXlOMVyjHAZT95Be,0.457,0.368,7,-15.62,1,0.0316,0.484,0,0.155,0.666,133.862,228440,4,34.06521,12,0
One Good Reason,Paul Carrack,spotify:track:42j9QOlX7EQlWkIpaV4AzH,0.583,0.713,11,-11.227,0,0.0281,0.056,3.04e-05,0.0502,0.697,113.189,199600,4,56.79835,9,1
Sunshine In The Shade,The Fixx,spotify:track:0EOX7OC7l6FkPqIHyCXEo2,0.554,0.771,10,-13.762,0,0.0369,0.0856,0.0579,0.0694,0.968,150.847,146707,4,25.71046,10,1
Tainted Love,Soft Cell,spotify:track:58E1XVmZTODC67YNjneuXM,0.542,0.45,7,-9.931,0,0.0361,0.558,6.43e-06,0.579,0.626,144.437,153840,4,46.58177,6,1
Who Says,Device,spotify:track:5j54JVrEvm01pis0PF3XJ6,0.615,0.811,5,-12.636,0,0.031,0.0253,0.165,0.0878,0.912,124.731,292067,4,47.58976,13,1
My Brave Face,Paul McCartney,spotify:track:5ZI6c6IMIZ5jIQY08dggXi,0.738,0.534,4,-8.545,1,0.0288,0.272,1.25e-05,0.116,0.664,123.332,200693,4,50.76282,10,1
American Music,The Pointer Sisters,spotify:track:0LgdOTB8BtkyB8LvXvd4py,0.669,0.873,10,-5.45,1,0.0486,0.157,0,0.054,0.649,124.545,240000,4,36.81109,11,1
Twilight World,Swing Out Sister,spotify:track:3RoXnSuK0UOek8VsSw1g7x,0.736,0.766,8,-8.539,0,0.0276,0.277,0.0315,0.345,0.948,113.164,244893,4,18.23297,11,1
"My Fantasy (From ""Do The Right Thing"")",Teddy Riley Featuring Guy,spotify:track:1LnJGgSRogSfn6aXdgOy8Q,0.684,0.976,7,-3.83,1,0.0717,0.263,1.16e-05,0.0814,0.656,113.317,295333,4,19.41094,15,1
Stay True,Sly Fox,spotify:track:0T7TJkVoXGRUfVBpAOpgxH,0.69,0.787,4,-12.788,0,0.0409,0.125,0,0.136,0.829,107.24,221933,4,40.96497,12,1
In The Wake Of Adversity (Remastered),Dead Can Dance,spotify:track:5AxoSnTbdL4hq5zA8tXRLN,0.44,0.557,0,-10.254,1,0.028,0.00168,0.333,0.208,0.292,124.43,254067,4,23.72095,14,0
Blue Skies,Les Brown & His Band Of Renown,spotify:track:2TYffxC62NYw1TambWsGhv,0.417,0.224,7,-16.679,0,0.0456,0.454,1.97e-06,0.106,0.725,181.963,149200,4,26.89195,9,0
Lost In You,Rod Stewart,spotify:track:0RBqiot4WkkT43A3ATFniq,0.597,0.528,7,-16.176,0,0.0408,0.0128,0.00135,0.0788,0.442,118.555,302000,4,32.56504,15,1
When The Night Comes,Joe Cocker,spotify:track:2HM42m9OHA1kEHbB5j7rDk,0.535,0.63,1,-9.776,1,0.028,0.111,0.000297,0.3,0.454,82.003,288733,4,37.30808,10,1
Strange Fruit,Sidney Bechet,spotify:track:57mty4iu0JCuX9h83E0XzJ,0.547,0.132,7,-14.028,1,0.0629,0.96,0.804,0.308,0.366,114.86,151773,3,41.7111,7,0
Compréndelo,Luis Enrique,spotify:track:75cb4WXLR2t1IC4rczZCzY,0.665,0.552,0,-9.554,1,0.0418,0.467,9.94e-06,0.0951,0.866,91.667,322013,4,21.31874,12,0
Tombé du ciel,Jacques Higelin,spotify:track:2W3uIX1I9qGOsBLWpEpMch,0.677,0.696,2,-6.474,0,0.027,0.204,0,0.245,0.74,92.586,286600,4,44.06107,10,0
Aviéntame,Los Invasores De Nuevo León,spotify:track:3owpZ2lx2iMQ3FkeI5VKmA,0.602,0.48,7,-10.46,1,0.22,0.155,0,0.0722,0.81,173.846,192173,4,50.64529,11,0
