track,artist,uri,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,chorus_hit,sections,target
Vivrant Thing,Q-Tip,spotify:track:1uQbeHF6znPkD99pDGLvRN,0.914,0.698,9,-8.619,1,0.0541,0.00631,0.000295,0.0575,0.613,99.034,190440,4,45.78672,8,1
Father,LL Cool J,spotify:track:7JXFCtDRnftvbZjukyIRRB,0.754,0.519,7,-10.928,0,0.241,0.0486,0.074,0.158,0.608,98.825,284667,4,29.11549,12,1
Get Over It,Eagles,spotify:track:3KSFUTxxJ2XqyrQkNwY7y8,0.507,0.915,2,-4.579,1,0.0953,0.051,0.000495,0.291,0.61,164.966,211720,4,41.23249,11,1
The Rest Of Mine,Trace Adkins,spotify:track:0u426vS2ZZ3u4BnrLFYcGY,0.579,0.477,7,-5.646,1,0.0247,0.378,8.97e-06,0.0776,0.297,85.445,193867,4,36.11676,10,1
Gotham City,R. Kelly,spotify:track:1OCFE38LYUf22diBKJ8Z4W,0.725,0.634,8,-5.519,0,0.0483,0.0303,0,0.296,0.452,135.793,285680,4,39.12567,12,1
"You Only Live Twice (From ""You Only Live Twice"")",The City of Prague Philharmonic Orchestra,spotify:track:3dI1nSL3BZxfUNqsLLbVHz,0.129,0.254,11,-15.812,1,0.0325,0.53,0.93,0.36,0.0904,146.243,175200,4,21.92792,10,0
My Babe,Lightnin' Hopkins,spotify:track:0yYXOdwEZ2f8Ecsemgo3Oi,0.557,0.331,3,-14.073,1,0.046,0.766,0.0183,0.195,0.429,113.124,200827,4,29.37832,10,0
Blowing Kisses In The Wind,Paula Abdul,spotify:track:1uhsVQi7IADIxZXN1xJnk5,0.524,0.544,6,-9.059,0,0.0337,0.574,0,0.235,0.261,147.674,281797,4,50.15384,13,1
Smokin' Me Out,Warren G Featuring Ronald Isley,spotify:track:6QhQ3Vk6nppKKKNMP3PaBr,0.831,0.505,0,-8.797,1,0.168,0.0491,0,0.208,0.639,91.827,220933,4,21.83768,10,1
Anything I Want,Kevin Paige,spotify:track:612ZS6tWAnroELI74JrrrW,0.738,0.821,8,-10.105,1,0.051,0.0273,0.00139,0.241,0.645,112.095,287733,4,19.09271,16,1
Vida,Resgate,spotify:track:16SQfc8iCiA1KP84Sr854U,0.464,0.659,7,-12.3,1,0.0501,0.00274,3.6e-05,0.35,0.632,154.12,217626,4,42.66905,8,0
"Concerto for Harpsichord, Strings, and Continuo No.5 in F minor, BWV 1056 - Piano performance: 2. Largo",Johann Sebastian Bach,spotify:track:1kaSJrgU5csMoADVINoqBY,0.366,0.00757,8,-37.867,1,0.049,0.99,0.884,0.0885,0.328,182.062,176000,3,82.57264,9,0
Rock Nacional,Los Rancheros,spotify:track:1fVM7WGJCLZ1VARDo8JMvw,0.402,0.601,4,-5.992,1,0.0259,0.175,0,0.883,0.326,51.833,257493,4,59.52703,7,0
Performance One - Part 1,Terry Riley,spotify:track:3dtqIffw4K0rtnRWP0NSUA,0.11,0.163,7,-24.265,0,0.0466,0.844,0.913,0.0894,0.0384,73.731,1249000,4,49.11283,46,0
Metal Baby,Teenage Fanclub,spotify:track:1X9ykmmV01u14Pbyn9UWnT,0.413,0.727,10,-13.434,1,0.0469,2.78e-05,0.00569,0.101,0.686,121.909,219867,4,24.74283,13,0
While We Cry - Live,Kenny Wayne Shepherd,spotify:track:7cmcFepTOHKMm3FDTbgFCg,0.475,0.399,3,-10.672,1,0.0286,0.424,0.714,0.984,0.462,121.699,378240,4,61.44465,15,0
Terra's Theme,Nobuo Uematsu,spotify:track:5vkzFLlswC4stmL1aKfAPD,0.33,0.356,8,-10.476,0,0.0334,0.673,0.113,0.312,0.186,160.298,232733,4,23.87574,14,0
That Old Rock and Roll,Lone Star,spotify:track:1H6SaVwKPTBP8hWhWVUh4o,0.608,0.415,1,-15.551,1,0.0613,0.000357,0.125,0.812,0.408,104.232,306160,4,75.29999,13,0
How I'm Comin',LL Cool J,spotify:track:6eeETlsa4gwbfFnO4Minlg,0.755,0.974,11,-8.68,1,0.208,0.0605,0,0.323,0.309,97.094,305893,4,42.46994,10,1
"Improvisation ajoutée, 1962",Mauricio Kagel,spotify:track:7uC5TX8bffpWKn7ZS1URyY,0.173,0.457,9,-16.029,0,0.09,0.565,0.0184,0.0866,0.0183,89.108,733227,3,20.17366,32,0
24/7,Kevon Edmonds,spotify:track:4rZB2G955dQMcjlb7e3VNB,0.696,0.627,4,-5.629,1,0.0334,0.0685,0,0.0993,0.322,116.047,274267,4,49.92026,11,1
Mumuki,Yo-Yo Ma,spotify:track:3yX4Kg7Akt1Uj22KjkADJ8,0.276,0.206,4,-13.146,0,0.0359,0.864,0.475,0.103,0.0732,146.65,306427,4,58.84509,13,0
Jackie's Strength,Tori Amos,spotify:track:3bPSPTXcc8gB7NMOa0LDAo,0.41,0.402,2,-7.773,1,0.0292,0.476,8.92e-06,0.133,0.406,119.659,266587,4,63.70138,10,1
Nothin' My Love Can't Fix,Joey Lawrence,spotify:track:15ni9ro5GuIad268WAZN32,0.657,0.909,7,-6.322,1,0.0918,0.0131,0.000623,0.211,0.606,106.122,243267,4,33.5853,12,1
Rush Rush,Paula Abdul,spotify:track:015qd1I4v00JIoK7yOUgKC,0.706,0.44,4,-11.577,1,0.0493,0.763,0,0.0958,0.395,90.012,292933,4,49.97014,12,1
This & That,Michael Penn,spotify:track:0hiMfefSLhzCs2tujQG28n,0.713,0.555,0,-11.779,1,0.0524,0.00708,0.00219,0.0495,0.944,112.343,211400,4,24.93351,11,1
Valse Triste,Caribbean Jazz Project,spotify:track:09X67Ovoh1c6VPJKXY0TMB,0.531,0.412,9,-12.953,0,0.0312,0.923,0.889,0.0638,0.537,93.129,391173,3,37.67148,18,0
Feast Of The Dead,Great Kat,spotify:track:3IpkrD2zL5JmdEy1cWSeHZ,0.258,0.752,6,-14.5,0,0.0677,0.000339,0.667,0.0704,0.631,177.129,127653,4,32.46688,9,0
Getting Closer,Nitzer Ebb,spotify:track:7gmOHp4vpTzondryKFpBM9,0.659,0.925,5,-4.676,1,0.0845,0.000331,1.57e-06,0.122,0.36,119.602,254253,4,28.39623,14,0
Too Much Passion,The Smithereens,spotify:track:1ek0Z7yy6WxDfaVuyvvuPK,0.668,0.621,6,-9.601,1,0.0247,0.218,0,0.108,0.924,91.861,275733,4,46.13773,11,1
Soukora (with Ry Cooder),Ali Farka Touré,spotify:track:0WON7ccM42foBwZikHsf7v,0.332,0.394,3,-14.453,1,0.0321,0.49,0.00086,0.343,0.714,86.449,362547,4,49.5006,13,0
Just To Get Away,Poison Idea,spotify:track:5UeLSFqz9DJ2zJ7V2K9aCa,0.532,0.951,2,-5.292,1,0.147,0.00202,0.000644,0.0687,0.474,106.905,151667,4,22.75296,7,0
"Eh, La Bas",Kid Ory,spotify:track:4QG3OOfalKh8aKIPSeUAoG,0.735,0.648,10,-9.911,1,0.104,0.65,0.888,0.565,0.865,109.457,288653,4,24.22886,15,0
I'll Be,Edwin McCain,spotify:track:5K7AMlpc4796JRWXb26nCV,0.371,0.609,11,-5.524,1,0.0295,0.386,0,0.104,0.426,136.526,266533,3,29.87773,11,1
Million Days,Dag Nasty,spotify:track:1vp2nQdSMmCZYQGLetNaGa,0.329,0.913,2,-7.972,1,0.0423,0.00303,0.000363,0.134,0.615,177.736,218493,4,33.73297,12,0
Full Grown,The Jon Spencer Blues Explosion,spotify:track:2EgbCYQHjUMQJlO52HX6Ts,0.549,0.924,6,-2.612,1,0.101,0.0593,0.00092,0.144,0.943,135.608,199560,4,86.02777,7,0
Avond,Boudewijn de Groot,spotify:track:5Gc1NPkUBjkARUkH1Giwvh,0.479,0.365,0,-15.278,1,0.041,0.657,0.000544,0.12,0.166,98.183,276560,4,20.80745,15,0
Hello Christmas,Donald Lawrence,spotify:track:3QGoHSjxJ52HUt54Fqt21M,0.28,0.315,0,-9.354,1,0.0314,0.437,0,0.17,0.146,120.638,308640,3,40.38986,16,0
Life In Mono,Mono,spotify:track:1dKmWxKinP9pnTOe3YoDS2,0.479,0.809,4,-7.402,0,0.0341,0.0111,0.748,0.237,0.472,169.888,226209,4,23.91518,12,1
This Time Make It Funky,Tracie Spencer,spotify:track:29PVuKcHn9oSr9ziAbQmyY,0.776,0.83,0,-9.532,1,0.0812,0.0269,0.00267,0.0416,0.792,113.624,326400,4,35.2608,11,1
Sonho de Metal / Opalão,GOG,spotify:track:13EFGoCRN2nIEBpXiaNPrU,0.94,0.7,9,-8.463,0,0.34,0.0611,0,0.384,0.874,102.564,272493,4,34.89586,14,0
Dinalva,Julio Nascimento,spotify:track:6Absb0xGKSWdFZNi3UmlIM,0.805,0.626,0,-8.141,1,0.0391,0.304,0,0.106,0.878,132.366,235867,4,29.3339,14,0
Muertos del rock - Vol II,Def Con Dos,spotify:track:0x9jdYastpA9KCDm1Io0Iy,0.62,0.989,5,-2.69,1,0.058,0.121,0,0.397,0.47,116.752,211306,4,34.94168,10,0
You Vandal,Saves The Day,spotify:track:6yh3Hdk6LZXQAsuq028hwU,0.433,0.961,11,-4.634,1,0.0773,0.00405,0,0.183,0.502,102.397,148333,4,70.05923,5,0
Keep On Rotting in the Free World,Carcass,spotify:track:3s4RcMCT9ccp5hk43QRzdE,0.303,0.868,2,-6.168,1,0.0751,9.03e-06,0.746,0.26,0.648,160.295,222600,4,54.01863,10,0
Vision Of Love,Mariah Carey,spotify:track:0gLQ6jhJsyYfl7PrD1RZ7X,0.256,0.463,5,-10.959,1,0.0382,0.442,0,0.121,0.354,205.362,209293,3,22.77907,9,1
You Got Me,The Roots Featuring Erykah Badu,spotify:track:4pdLZsxq0y5oJDb6Cxlokw,0.729,0.442,11,-8.106,0,0.285,0.151,0,0.189,0.757,81.029,259307,4,53.75676,9,1
Bluegrass Breakdown,Bill Monroe & His Blue Grass Boys,spotify:track:42r1mjfTTWgr9tS8aSmvTC,0.335,0.768,0,-7.78,1,0.0518,0.472,0.816,0.365,0.893,165.558,198907,4,20.8477,9,0
Dance Dance Dance,King Sunny Ade,spotify:track:5yoFAQnNB3MzKRMYwvUxYF,0.897,0.512,7,-12.913,1,0.123,0.412,0.0666,0.0872,0.903,123.861,238200,4,26.37103,9,0
By The Fire,Richard Elliot,spotify:track:7v1FrANNcwY09OmxwJ7os3,0.53,0.439,2,-11.649,1,0.0269,0.0169,5.66e-05,0.0353,0.655,89.033,252401,4,68.97478,9,0
A Better Love,Londonbeat,spotify:track:1fALXFVWhnXVME9MNCQmt1,0.616,0.6,9,-14.772,1,0.0331,0.0944,0.000121,0.336,0.792,95.743,240400,4,44.06955,12,1
Soul Limbo,Booker T. & the M.G.'s,spotify:track:1pxabbZjoUPBLLPN6bnQEp,0.674,0.604,0,-12.188,1,0.0445,0.0478,0.887,0.0724,0.971,124.373,141667,4,38.60863,8,0
Keeper Of The Flame,Martin Page,spotify:track:1mrmYropNyzuJlyHxeJOT6,0.679,0.765,7,-10.017,1,0.0378,0.216,0.000303,0.0427,0.885,77.726,364000,4,18.89775,14,1
If U Stay Ready,Suga Free,spotify:track:4PELGGXS8Qhih8OEuTXY48,0.701,0.688,4,-5.66,0,0.211,0.0194,0,0.0384,0.445,97.684,287027,4,24.39048,10,1
Still Po' Pimpin',Do Or Die Featuring Johnny P & Twista,spotify:track:4MP7Ql7f0sbqzrnOFkkWwR,0.748,0.526,8,-10.896,0,0.065,0.292,0,0.0471,0.771,136.028,240000,4,39.33325,9,1
Banheiro,Made In Brazil,spotify:track:1eYNhBAC8LX7fxnM4rK3CI,0.491,0.801,9,-10.547,1,0.0356,0.00355,0.225,0.314,0.688,128.032,178600,4,17.25104,8,0
The Boomin' System,LL Cool J,spotify:track:3cyj9xaVinLyyzqT27o5bL,0.794,0.536,0,-14.347,1,0.307,0.0121,2.48e-06,0.35,0.528,96.043,223640,4,23.5862,11,1
My Angel,Limpopo,spotify:track:4QXgPRANponBExqgpvRM1I,0.717,0.496,11,-12.974,0,0.0325,0.707,2.33e-06,0.087,0.959,100.055,215333,1,43.97496,10,0
If You (Lovin' Me),Silk,spotify:track:2Dhvr9FffaScu2bGJBM4O1,0.623,0.442,9,-10.365,0,0.0345,0.182,0,0.0699,0.335,99.181,337827,4,40.81128,11,1
Turbo Lover,Judas Priest,spotify:track:5aP6CaGC7lpvzVBTSuRWj5,0.466,0.891,9,-6.992,1,0.0686,0.0264,3.37e-05,0.435,0.588,151.996,332373,4,38.39295,10,0
Take Your Time (Do It Right),Max-A-Million,spotify:track:2fgoo2VrxMVXpNdvjomY1i,0.842,0.961,5,-6.134,1,0.0421,0.0193,0.0087,0.425,0.939,122.979,220333,4,44.78002,8,1
I Can't Surf,The Reverend Horton Heat,spotify:track:0CAA2AboLTUOk9bSbjJje7,0.472,0.966,9,-7.352,1,0.059,8.05e-06,0.856,0.192,0.507,108.868,161600,4,35.27034,10,0
Hammer Song (If I Had a Hammer),Ella Jenkins,spotify:track:7AxQN7tWw0aHlS8yYG1mi4,0.558,0.0584,4,-14.382,0,0.0818,0.806,0,0.162,0.522,84.375,175600,4,46.92703,7,0
Ritual,Manuel Enríquez,spotify:track:7isrbJ7o97E1t7DeUk3eex,0.167,0.126,5,-26.448,0,0.0675,0.662,0.00701,0.0646,0.0397,86.048,639333,3,39.26301,27,0
In Harm's Way,BeBe Winans,spotify:track:0tXSYsBNLm04TyMH6LrtcU,0.558,0.554,8,-6.7,1,0.0273,0.463,0,0.103,0.153,107.911,320333,4,43.02175,12,1
Nothing 'Bout Me,Sting,spotify:track:7jZEFpKZ7w0RaKjtFcXaaz,0.683,0.696,8,-9.01,1,0.0948,0.32,0.0224,0.119,0.205,96.953,221867,4,30.67401,8,1
I'll Be Your Everything,Youngstown,spotify:track:4G4fDBH6HSJEHzj98JGCDw,0.815,0.883,9,-4.571,0,0.0338,0.0379,4.49e-06,0.0383,0.779,106.015,220427,4,31.40913,10,1
Every Road Leads Back To You,Bette Midler,spotify:track:2Rqjs2uSnjmbpAMG4T4G64,0.574,0.251,11,-14.57,1,0.0293,0.388,0,0.166,0.128,126.139,227907,4,23.97384,11,1
The Ways Of The Wind,P.M. Dawn,spotify:track:2n6G1C83EJgZdUwEcd4PHP,0.736,0.5,7,-13.336,1,0.0408,0.32,0,0.107,0.493,109.95,271293,4,53.69582,11,1
All I Wanna Do Is Make Love To You,Heart,spotify:track:5YjKdeES9QRJ8NmF4Xc8pV,0.626,0.746,7,-8.832,1,0.0282,0.16,0,0.0618,0.8,102.896,310893,4,38.4163,14,1
Sittin' On Top Of The World,Da Brat,spotify:track:6NWZkG7pv1raYZB1FVWMKA,0.793,0.673,7,-5.924,1,0.23,0.0383,0.000294,0.224,0.686,92.965,239173,4,35.63139,9,1
C'Est Un Rocker,Eddy Mitchell,spotify:track:0VXma9E3BPk2ihDhdq1FeB,0.436,0.835,5,-6.708,0,0.0753,0.294,0.00612,0.64,0.776,175.178,358191,4,52.25847,19,0
Nightgown,Candyman,spotify:track:7FzA0ZzGbOPx5WRKPCRR67,0.888,0.857,11,-6.741,1,0.0966,0.01,0.00139,0.0169,0.811,127.908,199347,4,17.39775,10,1
Pale Empress,The Merry Thoughts,spotify:track:0MpED5lINAluPXp1zoS0Zq,0.478,0.942,11,-6.741,0,0.0403,0.000884,0.0043,0.164,0.652,75.299,217333,4,39.83608,9,0
Awake,Letters To Cleo,spotify:track:3tcnMlMoipbsAv52IXWWsV,0.493,0.916,4,-7.173,1,0.0501,3.75e-05,2.41e-05,0.115,0.589,128.615,234627,4,90.20119,6,1
Not The Only One,Bonnie Raitt,spotify:track:1oSyjLVbcDjXyagb5XJ35K,0.726,0.731,5,-7.264,1,0.0383,0.411,7.18e-05,0.084,0.513,115.905,250533,4,90.25374,8,1
Tell Me When,The Human League,spotify:track:3Rmj5bpH6nSI9pNEWP3wBQ,0.688,0.888,8,-5.841,1,0.0305,0.00582,9.23e-05,0.0565,0.728,120.021,291027,4,38.81804,9,1
Wèy Feqer,Mahmoud Ahmed,spotify:track:4XCirNXaWLH86wNXNvIUYW,0.472,0.501,11,-11.323,0,0.0454,0.555,1.39e-06,0.81,0.638,121.742,542760,4,34.8016,31,0
Breather,Chapterhouse,spotify:track:4rbKtilX985FyoAnHrzCdH,0.23,0.94,2,-7.052,1,0.0639,0.000126,0.161,0.358,0.21,77.78,258760,4,55.08654,10,0
Everybody Everybody,Black Box,spotify:track:6wBMTv8yTiNh50fqTkT0JC,0.712,0.785,5,-6.418,0,0.0386,0.00366,7e-06,0.0878,0.975,117.644,247002,4,33.70905,11,1
Devil Girl,Tiger Army,spotify:track:67zwsxawa9P2OinoXmGWdq,0.351,0.987,9,-4.322,1,0.0774,0.00444,0,0.376,0.563,125.665,111173,4,85.65838,4,0
Queen Bitch,Lil' Kim,spotify:track:1LFqcpp3k7r9nHBH7Lsos4,0.787,0.773,2,-8.533,1,0.328,0.0732,0.102,0.105,0.844,85.658,197267,4,47.23693,8,0
Craziest,Naughty By Nature,spotify:track:0cp5pot8fu3asOCB5FBRYp,0.868,0.867,4,-5.976,0,0.28,0.267,1.08e-05,0.228,0.595,99.469,248160,4,20.6299,11,1
A Girl Like You,The Smithereens,spotify:track:4qz8PpznLcX5AtoUusIiAh,0.657,0.828,1,-9.344,1,0.0283,0.0892,0,0.0575,0.908,123.799,282867,4,49.56468,11,1
Insubstantial,Pale Saints,spotify:track:1cNNlQZCBk8YQu7xLc9Vk4,0.212,0.695,8,-14.391,1,0.0394,0.02,0.766,0.584,0.394,164.597,259507,4,23.10081,12,0
Insomnia,Faithless,spotify:track:7gWc0QEt2hoIkMv3XxPY1T,0.711,0.756,7,-10.637,1,0.0302,0.0352,0.00313,0.138,0.493,127.108,213547,4,23.68836,7,1
So Many Tears,2Pac,spotify:track:0NzNKU2MJ9LCetT2uZMJH2,0.899,0.6,1,-7.451,1,0.154,0.0184,1.68e-05,0.0725,0.586,92.717,239227,4,41.32115,11,1
Peer Gynt Suite No.1 op. 46 Anitra's Dance (Tempo di Mazurka),Academy of St. Martin in the Fields,spotify:track:14TwJuRvKl9fWNEowyIMet,0.196,0.0277,4,-32.055,0,0.0433,0.945,0.279,0.124,0.13,167.727,202240,3,55.60764,10,0
Dream Messenger,Liquid Mind,spotify:track:1SiKKw2VG2usIqD7h6DQoB,0.0908,0.246,0,-17.455,1,0.0385,0.89,0.991,0.0832,0.031,86.447,829693,4,23.40207,45,0
The Whole Wide World,Roger Eno,spotify:track:68IuekwGh8nwUowJFpxWHo,0.458,0.175,7,-17.949,1,0.031,0.852,0.134,0.0868,0.0901,105.198,209960,3,22.71561,11,0
I Will Not Forget You (Psalm 50) [Remastered 2017],Enter The Worship Circle,spotify:track:2fjNt71rgyjWbMJ6j1CQ6v,0.344,0.645,7,-8.435,1,0.0656,0.362,1.9e-06,0.122,0.251,91.576,298200,4,52.77033,12,0
Straighten Up And Fly Right,Nat King Cole Trio,spotify:track:0NeSfkU8LFzgd3ICfSektq,0.638,0.203,5,-14.071,0,0.128,0.968,0.000403,0.122,0.68,166.848,146733,4,21.61893,8,0
Music Of My Heart,'N Sync & Gloria Estefan,spotify:track:0M3ZIWNcizkhYFvn6RuCEz,0.375,0.556,11,-7.201,1,0.0411,0.398,0,0.0956,0.398,111.824,271160,4,25.3909,11,1
Penthouse Suite,Syd Dale,spotify:track:2orMRrAttLjCt3D8njjmIi,0.445,0.696,0,-11.102,1,0.0357,0.209,0.0965,0.353,0.754,135.227,117573,4,21.00199,6,0
Tell Me It's Real,K-Ci & JoJo,spotify:track:3fQtdmVB0cAe4Hs9e5bVQb,0.696,0.521,3,-6.635,1,0.0343,0.189,0,0.117,0.552,134.28,278600,4,58.69246,12,1
You Showed Me,Salt-N-Pepa,spotify:track:0S2TYZbaAAafGGyVkp7i0K,0.79,0.584,1,-15.101,0,0.0752,0.0194,0.000122,0.105,0.697,105.579,247427,4,34.96864,9,1
Into Each Life Some Rain Must Fall - Single Version,The Ink Spots,spotify:track:70Hl6QYIJGmrR7NBl666Y6,0.648,0.123,0,-14.812,1,0.0602,0.987,0.117,0.1,0.496,65.795,191067,4,29.87829,7,0
Valentine,Martina McBride With Jim Brickman,spotify:track:5V5eCLSxm7JWLj9vOcNLIw,0.523,0.26,1,-12.904,1,0.027,0.824,1.28e-05,0.138,0.164,95.354,192920,4,25.51566,12,1
Will You Be Loving Another Man,Tony Rice,spotify:track:5vXvVkhM2Gqgj1pOEqxING,0.496,0.636,9,-11.953,1,0.0316,0.55,0.000613,0.225,0.908,139.775,181493,4,28.73668,8,0
Tus Ojos,Los Locos Del Ritmo,spotify:track:2pBbjdRMtCnFFUpOug5vtj,0.755,0.242,11,-14.125,0,0.0463,0.977,0.0275,0.094,0.502,98.505,193910,3,17.89388,12,0
Elmo Saves Christmas,Elmo,spotify:track:7ndsIkrxRa3ivNKmCj2lCo,0.77,0.335,0,-8.456,1,0.0407,0.184,0,0.0875,0.567,111.109,135667,4,57.35311,6,0
Beauty Parade,Syd Dale,spotify:track:0UdWSlV1nOrNJgU7hdasML,0.488,0.622,2,-8.757,0,0.0325,0.203,0.728,0.0959,0.961,83.151,129067,4,93.85078,4,0
Gruppen für drei Orchester - Werk Nr. 6,Karlheinz Stockhausen,spotify:track:1We0Q4IsPGC0zcYVsqXbrm,0.293,0.121,0,-22.853,1,0.0624,0.879,0.0216,0.108,0.118,95.653,1354000,3,47.2274,55,0
Cotton Eye Joe,Rednex,spotify:track:0Jg602cHeMCnPez9baacIe,0.738,0.937,9,-7.788,0,0.0668,0.0124,0.00206,0.0338,0.614,131.994,193827,4,23.07246,13,1
Tiny Giant - Live,Öhman Organ Grinders,spotify:track:381br4VQhEcOosTwHeOx6z,0.521,0.559,0,-14.113,1,0.0506,0.17,0.841,0.967,0.624,143.919,293067,4,81.23285,10,0
Wish You Were Here,Mark Wills,spotify:track:3pxspEmKcJFmegzjcJjq9l,0.516,0.397,5,-10.278,1,0.0274,0.2,0,0.12,0.236,138.075,241960,4,44.04705,12,1
Lift Me Up,Howard Jones,spotify:track:0Jz5Clply8Ggx8gi9yyKJP,0.701,0.837,8,-4.266,1,0.0269,0.0414,6.77e-05,0.145,0.872,109.526,218613,4,32.44055,11,1
Hold On,Wilson Phillips,spotify:track:4VZDv8sASBS8UruUBGTFdk,0.679,0.657,5,-9.897,1,0.0255,0.4,0,0.0497,0.546,97.8,266867,4,20.21849,13,1
5 for Her 3 for Him,The Meteors,spotify:track:52oEcjpoWvTqVzzJXZmaI5,0.567,0.762,1,-8.964,1,0.0485,0.0116,0.0925,0.105,0.692,124.766,233373,4,47.78648,14,0
Silly Love,Daniel Johnston,spotify:track:0eMNFHsyIxlca9WQxKN0dd,0.583,0.168,7,-14.305,1,0.0844,0.965,0,0.138,0.319,70.548,91254,4,59.1848,4,0
Arclight,VNV Nation,spotify:track:0eqw673TYkgGyooNb4Wj9N,0.291,0.583,8,-11.232,1,0.0815,0.0451,0.0661,0.112,0.246,129.933,298697,4,35.06585,16,0
Stiff and Cold,Gorguts,spotify:track:4RWI06gvNPqEwnPNcMINK8,0.232,0.964,1,-8.173,1,0.122,1.15e-05,0.654,0.297,0.22,160.453,265587,4,38.02748,12,0
No Doubt About It,Neal McCoy,spotify:track:2iehL6Q3m5NUDanDT2IKwT,0.621,0.469,4,-10.438,1,0.0267,0.22,3.34e-05,0.067,0.511,144.665,227640,4,31.36426,8,1
Angel Of Mine,Monica,spotify:track:1AM1o0mKbgAK5oMpY8B3Z7,0.592,0.562,10,-6.869,0,0.0239,0.00373,3.23e-05,0.223,0.208,90.16,250173,4,40.88339,11,1
The Ludlows,James Horner,spotify:track:6vtY2LUeXJ7KISwgiTu0Ph,0.0767,0.0223,7,-27.684,1,0.0372,0.938,0.848,0.0998,0.0479,79.803,340400,3,70.65034,18,0
Pacifica,Los Straitjackets,spotify:track:1rfoL9FfGDoy4mUwk2twFE,0.431,0.708,0,-8.479,1,0.0281,5.02e-06,0.733,0.152,0.58,133.604,183493,4,57.18598,9,0
Aether Talk,David Toop,spotify:track:7hr2fHRErEylXDILAnFzdl,0.309,0.466,1,-30.171,1,0.171,0.00959,0.189,0.146,0.0299,81.546,231240,3,28.82541,12,0
Midnight Mama,Jelly Roll Morton,spotify:track:4e5vA54ICV6kbZYHNMAZcV,0.45,0.152,3,-22.244,1,0.0492,0.995,0.886,0.136,0.715,165.615,196040,4,51.83487,12,0
Big Town Playboy,Little Johnny Jones,spotify:track:5oE609bX4TwSJOF55IGD7x,0.666,0.309,4,-11.082,0,0.0477,0.992,3.28e-05,0.0998,0.632,71.274,176467,4,66.47467,5,0
Vibrate,Demented Are Go,spotify:track:4VcA4mpJi8Kk8M8cOuSDBs,0.289,0.972,7,-9.813,1,0.116,0.43,0.00515,0.811,0.0889,122.483,157267,4,55.92233,7,0
Estúpido Cupido,Celly Campello,spotify:track:3zrAa0O5hzkr5trKC2Z8BP,0.678,0.299,2,-13.47,0,0.0513,0.668,0,0.127,0.963,134.486,133560,4,25.11493,8,0
Moanin',Art Blakey,spotify:track:4Vkk3iD1VrENHJEACNddvt,0.612,0.493,5,-8.589,0,0.0467,0.804,0.266,0.202,0.484,126.358,570720,4,30.16239,31,0
Love Of A Lifetime,Firehouse,spotify:track:2kDH08boXJyhKMl5hnZbrE,0.472,0.48,1,-11.893,1,0.0308,0.000204,0.00275,0.0914,0.126,123.023,286573,4,38.91021,12,1
Lies,EMF,spotify:track:0p49hWG0ttwbLltdzxKOZO,0.543,0.864,8,-9.874,1,0.0381,0.000611,0.00223,0.207,0.759,113.952,259667,4,113.16217,9,1
G.H.E.T.T.O.U.T.,Changing Faces,spotify:track:13XNjh0UY5LBsICcoHUdxl,0.71,0.312,10,-6.918,0,0.0325,0.391,2.19e-06,0.0682,0.535,108.262,264960,4,35.59129,11,1
There's A Party Going On,Yvonne,spotify:track:06ZJ2PnuA2aumouI5lOwZ5,0.798,0.705,10,-11.501,0,0.0655,0.000893,0.205,0.0949,0.601,119.387,383507,4,48.82479,15,1
The Message,Sofia Shinas,spotify:track:1AHfovSnGPVYKaahRtA0U6,0.614,0.543,5,-7.178,1,0.374,0.00776,3.28e-05,0.383,0.485,178.422,234093,4,46.47439,10,1
Un Poco De Amor - Meme's Jazz Experience,Shakira,spotify:track:2DqjlsjWDzxBFfvA8wsn0s,0.661,0.734,1,-7.933,0,0.2,0.00726,0,0.116,0.552,202.497,282933,4,33.30169,12,0
Rock of Salvation,Art Paul Schlosser,spotify:track:6WLvti7MBb5lXa6BpkLiNz,0.481,0.204,9,-12.214,1,0.0262,0.861,0,0.087,0.375,81.478,135560,4,23.35969,7,0
I Love You Came Too Late,Joey McIntyre,spotify:track:0LX9NtcK0BdAp83Tl5pDIJ,0.708,0.758,0,-5.94,1,0.0239,0.169,0,0.106,0.767,97.979,194400,4,49.27961,7,1
Spark,Tori Amos,spotify:track:7bG5NDhlrDel1aNofKPNf6,0.351,0.738,4,-4.309,0,0.038,0.0797,5.21e-05,0.0829,0.475,138.025,253413,3,45.36672,12,1
How Do You Do!,Roxette,spotify:track:3rfOs6Miteal5wQUdFx8w1,0.619,0.72,0,-6.584,1,0.0275,0.0194,1.68e-06,0.218,0.852,120.874,189093,4,34.57512,11,1
Superwoman (Where Were You When I Needed You) - Remastered,Noel Pointer,spotify:track:4uxXhdLcXlPxVBH1wg2j6W,0.603,0.795,5,-10.055,1,0.0473,0.23,0.855,0.109,0.874,96.38,261067,4,41.22,11,0
Amor Sin Palabras,Los Caminantes,spotify:track:199p1rquWNc5inYj6u8UhW,0.621,0.795,3,-5.31,1,0.0287,0.231,0,0.164,0.784,96.801,193880,4,49.20444,8,0
My Name Is Not Susan,Whitney Houston,spotify:track:7623p8KZ24WTeO0NeIb4tV,0.787,0.899,7,-7.896,1,0.0562,0.178,0,0.358,0.536,101.098,279840,4,32.64162,12,1
